Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52)
1.9868573922927855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3895036275649434,0.09474000079578566,0.02173720384575777,6.31159904116971e-07,0.0001160295479377935,0.04529621263433768,0.0020411908486934398,8.672610545989789e-07,7.29071987866601e-07,0.0003208508956951725,7.231758741074166e-14,0.0004852735896108647,3.8944722612145644e-11,1.701873908713046e-07,1.808909017987257e-10,4.531435554700536e-12,5.3143115491331785e-06,2.9073758439962616e-08,1.7279689520172988e-09,0.0005666287708760902,2.745429767894997e-10,6.003787201898888e-07,5.977320656269877e-06,3.4057818401731656e-06,3.902264418721691e-08,1.1561514932187141e-07,0.00032661893258859715,0.02123115478012106,0.0012584900216988288,1.6363438592191064e-08,4.633017629344794e-09,5.976291226724693e-11,4.6010333597483776e-08
1.9933700386820545e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3894404384054708,0.09467275946051891,0.02173392132708668,6.325946413253517e-07,0.00011623941432124479,0.04542787829631981,0.002047567812783534,8.686757538618136e-07,7.302062646784918e-07,0.0003207319900999057,7.263627635521138e-14,0.00048554222789729516,3.901969275941132e-11,1.703542735469653e-07,1.8155396522184396e-10,4.551996163841973e-12,5.298091670591289e-06,2.9258817744631656e-08,1.7270677440022067e-09,0.0005668989063293923,2.7483958992955475e-10,6.018182827888076e-07,5.976938012378213e-06,3.39463331294921e-06,3.9083493383465594e-08,1.1553541341443608e-07,0.000327748817557298,0.021291000612309253,0.0012604434731563622,1.632140919125545e-08,4.640467704102689e-09,5.994571102020477e-11,4.630320155597934e-08
1.9998826850713236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.389377314035567,0.09460558149351914,0.02173064036825913,6.340280715830062e-07,0.00011644893370691964,0.04555942243715448,0.002053941821653067,8.70078191991275e-07,7.313382416891032e-07,0.0003206129023886326,7.295398438210857e-14,0.0004858104937704311,3.90941611418078e-11,1.7051955180325151e-07,1.822172529162504e-10,4.572552014256511e-12,5.2819878490061646e-06,2.9444306079759607e-08,1.726165872593456e-09,0.0005671685133540412,2.7513614201152806e-10,6.032567481639223e-07,5.976550447224161e-06,3.383558644092528e-06,3.9144400274796584e-08,1.154557838549441e-07,0.00032887865970993794,0.021350786289756424,0.0012623927927945444,1.6279627567090022e-08,4.647902479685886e-09,6.012852249989943e-11,4.6596748519812185e-08
2.0063953314605927e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3893142543546686,0.09453846680959845,0.02172736096745614,6.354602011125575e-07,0.00011665810820640774,0.04569084519710375,0.0020603128787302968,8.714684307822032e-07,7.324679301784897e-07,0.00032049363661837367,7.327070612434847e-14,0.0004860783879557619,3.916813014202648e-11,1.7068323736299558e-07,1.82880763706014e-10,4.5931029008475095e-12,5.265998877792294e-06,2.9630221962250695e-08,1.7252633597966744e-09,0.0005674375932359109,2.7543263125782824e-10,6.046941179973585e-07,5.976157990070281e-06,3.3725571033165896e-06,3.920536464596122e-08,1.1537626059748112e-07,0.00033000845663070966,0.021410511892405094,0.0012643380030657868,1.6238091465623645e-08,4.6553220456941695e-09,6.031134641581037e-11,4.689097214161463e-08
2.0129079778498617e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38925125926250465,0.09447141532373407,0.02172408312286201,6.368910360794914e-07,0.00011686693991110864,0.0458221467164793,0.002066680987432967,8.728465318522437e-07,7.335953413254744e-07,0.0003203741967561968,7.358643632362846e-14,0.0004863459111772889,3.9241602137399087e-11,1.708453418384494e-07,1.8354449641911944e-10,4.613648620183715e-12,5.250123565210889e-06,2.981656391401271e-08,1.724360227120106e-09,0.0005677061472575228,2.757290559239518e-10,6.061303939678927e-07,5.975760669940224e-06,3.3616279699285733e-06,3.926638628162675e-08,1.1529684359319647e-07,0.0003311382059159307,0.021470177500121944,0.0012662791261880738,1.6196798660169017e-08,4.662726490897894e-09,6.049418247868155e-11,4.7185870081938104e-08
2.0194206242391308e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38918832865909453,0.09440442695106768,0.021720806832664297,6.38320582592897e-07,0.00011707543089247746,0.04595332713563686,0.002073046151168414,8.742125566392031e-07,7.347204862088486e-07,0.0003202545866812895,7.390116982934363e-14,0.0004866130641575379,3.931457949977199e-11,1.7100587673249937e-07,1.8420844988746513e-10,4.6341889704878185e-12,5.234360734183725e-06,3.0003330461948694e-08,1.7234564955861426e-09,0.0005679741766980638,2.760254142978777e-10,6.075655777509636e-07,5.97535851562253e-06,3.3507705326727635e-06,3.9327464966391074e-08,1.1521753279037878e-07,0.000332267905173978,0.02152978319269617,0.0012682161841483808,1.6155746951013432e-08,4.67011590324798e-09,6.067703040051909e-11,4.748144000924015e-08
2.0259332706283999e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3891254624447466,0.09433750160690509,0.02171753209505385,6.397488467061936e-07,0.0001172835832022678,0.046084386594970723,0.0020794083733336765,8.755665663985022e-07,7.35843375808552e-07,0.0003201348101869818,7.421490159750907e-14,0.00048687984761757147,3.938706459538432e-11,1.711648534398693e-07,1.8487262294686168e-10,4.6547237516251e-12,5.218709222108883e-06,3.0190520137948475e-08,1.7225521857425875e-09,0.0005682416828334058,2.7632170469947637e-10,6.089996710186849e-07,5.974951555674362e-06,3.3399840895769798e-06,3.9388600484797515e-08,1.1513832813452991e-07,0.00033339755202522347,0.02158932904983793,0.0012701491987060205,1.6114934165016598e-08,4.67749036988576e-09,6.08598898945891e-11,4.7777679599870917e-08
2.032445917017669e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38906266052005656,0.09427063920671554,0.02171425890822477,6.411758344178489e-07,0.00011749139887277036,0.046215325234908254,0.0020857676573156074,8.769086222007268e-07,7.369640210068366e-07,0.0003200148709827238,7.452762668968947e-14,0.0004871462622769993,3.945905978475042e-11,1.71322283248312e-07,1.8553701443702936e-10,4.675252765092147e-12,5.2031678806783895e-06,3.037813147887993e-08,1.7216473176736556e-09,0.0005685086669361227,2.7661792547993017e-10,6.104326754398594e-07,5.974539818425136e-06,3.329267947801998e-06,3.944979262134894e-08,1.1505922956843763e-07,0.00033452714410197015,0.02164881515117683,0.001272078191395942,1.6074358155215602e-08,4.684849977152698e-09,6.10427606754153e-11,4.807458653805938e-08
2.038958563406938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3889999227859062,0.09420383966613137,0.02171098727037439,6.426015516720818e-07,0.00011769887991704904,0.04634614319590475,0.002092124006490977,8.782387849292696e-07,7.380824325894144e-07,0.0003198947726960166,7.483934027193535e-14,0.00048741230885398975,3.9530567422546044e-11,1.7147817733978732e-07,1.8620162320159547e-10,4.695775814005657e-12,5.187735575697729e-06,3.056616302657995e-08,1.7207419110107155e-09,0.0005687751302755081,2.769140750211644e-10,6.118645926799912e-07,5.974123331980081e-06,3.318621423493871e-06,3.951104116052148e-08,1.1498023703224583e-07,0.00033565667904838766,0.021708241576260463,0.0012740031835319632,1.6034016800436707e-08,4.692194810599983e-09,6.12256424587767e-11,4.8372158515899103e-08
2.045471209796207e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38893724914346106,0.09413710290094744,0.021707717179703306,6.440260043595587e-07,0.00011790602832917312,0.04647684061843821,0.00209847742422658,8.795571152780656e-07,7.391986212465869e-07,0.00031977451887429877,7.515003761372636e-14,0.00048767798806528036,3.960158985749847e-11,1.7163254679162938e-07,1.8686644808809147e-10,4.716292703091323e-12,5.172411186907295e-06,3.075461332784529e-08,1.7198359849427888e-09,0.0005690410741175919,2.7721015173529135e-10,6.132954244012968e-07,5.973702124223714e-06,3.308043841639098e-06,3.957234588677833e-08,1.1490135046352358e-07,0.00033678615452045014,0.021767608404552916,0.0012759241962099468,1.599390800491389e-08,4.6995249549979475e-09,6.140853496170506e-11,4.867039323333369e-08
2.051983856185476e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3888746394941696,0.09407042882712065,0.021704448634415334,6.454491983180738e-07,0.00011811284608444644,0.04660741764300432,0.002104827913879339,8.808636737494132e-07,7.403125975743619e-07,0.0003196541129867898,7.545971408692185e-14,0.0004879433006261872,3.967212943228043e-11,1.7178540257770104e-07,1.8753148794794984e-10,4.736803238672779e-12,5.157193607805699e-06,3.094348093442308e-08,1.7189295582267976e-09,0.0005693064997251564,2.775061540640649e-10,6.147251722627182e-07,5.973276222823252e-06,3.29753453592257e-06,3.9633706584582636e-08,1.1482256979733245e-07,0.00033791556818587166,0.021826915715433437,0.0012778412503109276,1.5954029697914002e-08,4.7068404943453975e-09,6.159143790248226e-11,4.8969288398141854e-08
2.0584965025747452e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3888120937397617,0.09400381736076942,0.021701181632717517,6.468711393332227e-07,0.00011831933513963336,0.046737874410111624,0.0021111754787964086,8.821585206518842e-07,7.41424372075549e-07,0.00031953355842629017,7.57683651647181e-14,0.0004882082472506142,3.97421884834076e-11,1.7193675556953661e-07,1.8819674163650093e-10,4.757307228660657e-12,5.142081745474975e-06,3.113276440300122e-08,1.7180226491975763e-09,0.0005695714083577521,2.778020804783461e-10,6.161538379199363e-07,5.972845655231941e-06,3.2870928485882306e-06,3.969512303841062e-08,1.1474389496629244e-07,0.0003390449177240469,0.02188616358819507,0.0012797543665041746,1.5914379833368414e-08,4.714141511878803e-09,6.177435100063809e-11,4.926884172592226e-08
2.0650091489640143e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3887496117822463,0.0939372684181733,0.02169791617282011,6.482918331390625e-07,0.00011852549743318146,0.04686821106027659,0.002117520122315275,8.834417160983169e-07,7.425339551608447e-07,0.0003194128585109405,7.6075986420613e-14,0.000488472828651063,3.981176934113963e-11,1.720866165374727e-07,1.8886220801296884e-10,4.777804482541679e-12,5.127074520407692e-06,3.1322462295198535e-08,1.7171152757776527e-09,0.0005698358012717136,2.7809792947757907e-10,6.175814230253798e-07,5.972410448692339e-06,3.276718130302401e-06,3.975659503276401e-08,1.1466532590064571e-07,0.00034017420082598724,0.021945352102043333,0.0012816635652502064,1.5874956389510924e-08,4.721428090081318e-09,6.195727397694711e-11,4.956905094007779e-08
2.0715217953532833e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38868719352391123,0.09387078191577236,0.021694652252936583,6.49711285418764e-07,0.0001187313348854412,0.0469984277340191,0.0021238618477638577,8.847133200038919e-07,7.436413571498997e-07,0.00031929201648593956,7.63825735273776e-14,0.0004887370455386407,3.9880874329384835e-11,1.7223499615176701e-07,1.8952788594046815e-10,4.798294811367866e-12,5.112170866335921e-06,3.1512573177554694e-08,1.7162074554868003e-09,0.0005700996797201726,2.7839369958927877e-10,6.19007929228239e-07,5.97197063023947e-06,3.266409740019705e-06,3.981812235218237e-08,1.1458686252832005e-07,0.00034130341519426015,0.022004481336094932,0.0012835688668037548,1.5835757368522114e-08,4.72870031069175e-09,6.214020655342632e-11,4.986991377179982e-08
2.0780344417425524e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38862483886732013,0.09380435777016675,0.021691389871283596,6.511295018052519e-07,0.0001189368493988825,0.04712852457185766,0.002130200658460604,8.859733920842873e-07,7.447465882723702e-07,0.00031917103552522315,7.668812225603489e-14,0.0004890008986230687,3.994950576560812e-11,1.7238190498370522e-07,1.9019377428599929e-10,4.818778027745796e-12,5.097369730062116e-06,3.1703095621520024e-08,1.7152992054513665e-09,0.0005703630449530739,2.786893893685268e-10,6.204333581744763e-07,5.971526226703981e-06,3.2561670448515232e-06,3.98797047812549e-08,1.1450850477498903e-07,0.0003424325585429287,0.02206355136937656,0.00128547029121667,1.57967807961796e-08,4.735958254713323e-09,6.232314845333213e-11,5.017142796005194e-08
2.0845470881318214e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3885625477153124,0.09373799589811631,0.021688129026080985,6.525464878818344e-07,0.0001191420428583082,0.047258501714305116,0.002136536557714591,8.872219918539119e-07,7.458496586689566e-07,0.0003190499187331034,7.699262847484552e-14,0.0004892643886126889,4.0017665960742245e-11,1.7252735350669612e-07,1.9085987192044436e-10,4.8392539458259435e-12,5.082670071291816e-06,3.1894028203445e-08,1.714390542413385e-09,0.0005706258982171882,2.7898499739747994e-10,6.218577115068368e-07,5.9710772647151906e-06,3.245989419936948e-06,3.9941342104632335e-08,1.1443025256413312e-07,0.000343561628597491,0.022122562280823672,0.0012873678583407836,1.5758024721514217e-08,4.74320200242239e-09,6.250609940115758e-11,5.0473591251553464e-08
2.0910597345210905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38850031997100104,0.09367169621653991,0.02168486971555178,6.539622491828267e-07,0.00011934691713106477,0.047388359301864164,0.002142869548825619,8.884591786242146e-07,7.469505783924261e-07,0.000318928669145871,7.729608814830095e-14,0.0004895275162144742,4.008535721910235e-11,1.726713520973554e-07,1.9152617771856238e-10,4.8597223812921064e-12,5.068070862468279e-06,3.2085369504569765e-08,1.7134814827394786e-09,0.0005708882407561269,2.792805222848853e-10,6.232809908648618e-07,5.9706237707040755e-06,3.2358762483161733e-06,4.000303410703816e-08,1.1435210581709685e-07,0.00034469062309482095,0.022181514149279307,0.0012892615878307165,1.5719487216472524e-08,4.7504316333769675e-09,6.268905912262973e-11,5.0776401400762717e-08
2.0975723809103596e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38843815553777095,0.0936054586425152,0.021681611937922188,6.553767911941593e-07,0.00011955147406724974,0.04751809747502313,0.0021491996350843034,8.896850115020681e-07,7.480493574086213e-07,0.00031880728973336013,7.759849733612345e-14,0.0004897902821340317,4.015258183830365e-11,1.728139110365769e-07,1.9219269055898457e-10,4.880183151350888e-12,5.0535710886089146e-06,3.227711811101321e-08,1.712572042429553e-09,0.0005711500738103534,2.795759626656085e-10,6.24703197884896e-07,5.970165770906211e-06,3.2258269208062406e-06,4.006478057327974e-08,1.1427406445314672e-07,0.0003458195397831081,0.022240407053493033,0.0012911514991466408,1.568116637558431e-08,4.757647226425181e-09,6.287202734470623e-11,5.107985616985991e-08
2.1040850272996286e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3883760543192779,0.09353928309327789,0.02167835569142156,6.567901193539816e-07,0.00011975571549991665,0.0476477163742518,0.0021555268197721725,8.90899549388224e-07,7.491460055974548e-07,0.00031868578340047706,7.78998521922734e-14,0.000490052687075612,4.021934210918209e-11,1.7295504051059322e-07,1.9285940932420931e-10,4.900636074721269e-12,5.039169747143602e-06,3.246927261376217e-08,1.711662237125286e-09,0.0005714113986171965,2.798713172001682e-10,6.261243342001006e-07,5.9697032913646316e-06,3.2158408358791395e-06,4.012658128825918e-08,1.1419612838952647e-07,0.000346948376421799,0.022299241072119735,0.001293037611556995,1.564306031563663e-08,4.764848859713598e-09,6.305500379557271e-11,5.138395332872992e-08
2.1105976736888977e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38831401621944717,0.09347316948622152,0.02167510097428241,6.582022390532536e-07,0.00011995964324527688,0.04777721613999732,0.002161851106161757,8.921028509758387e-07,7.502405327538899e-07,0.00031856415298869324,7.82001489639638e-14,0.0004903147317421153,4.028564031571818e-11,1.730947506120241e-07,1.9352633290059685e-10,4.921080971624239e-12,5.024865847754844e-06,3.266183160866016e-08,1.7107520821184233e-09,0.0005716722164108629,2.80166584574281e-10,6.275444014404647e-07,5.969236357932627e-06,3.2059173995421657e-06,4.0188436036983836e-08,1.1411829754151157e-07,0.00034807713078153883,0.022358016283718665,0.001294919944141148,1.5605167175352476e-08,4.772036610695432e-09,6.323798820463975e-11,5.16886906549446e-08
2.1171103200781668e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38825204114247164,0.09340711773889683,0.021671847784740395,6.596131556363291e-07,0.00012016325910289873,0.04790659691268021,0.0021681724975166784,8.932949747490665e-07,7.513329485889077e-07,0.0003184424012775049,7.849938399068175e-14,0.0004905764168350961,4.0351478734963566e-11,1.7323305134091356e-07,1.9419346017836354e-10,4.941517663772516e-12,5.010658412219756e-06,3.285479369639628e-08,1.7098415923588803e-09,0.0005719325284224494,2.8046176349841643e-10,6.289634012328124e-07,5.968764996276518e-06,3.1960560252205147e-06,4.0250344604576645e-08,1.1404057182246236e-07,0.00034920580064411367,0.02241673276675236,0.0012967985157920242,1.5567485115075724e-08,4.779210556138621e-09,6.342098030253943e-11,5.1994065933745126e-08
2.1236229664674358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38819012899281097,0.09334112776901142,0.021668596121034313,6.61022874401531e-07,0.00012036656485590385,0.04803585883269051,0.0021744909970917423,8.944759789817214e-07,7.52423262730461e-07,0.0003183205309858574,7.87975537032172e-14,0.0004908377430547702,4.041685963697053e-11,1.7336995260575583e-07,1.9486079005157677e-10,4.9619459743603216e-12,4.996546474253879e-06,3.304815748249367e-08,1.7089307824626525e-09,0.0005721923358799535,2.807568527073586e-10,6.303813352008165e-07,5.968289231878325e-06,3.1862561336420576e-06,4.031230677628619e-08,1.1396295114387599e-07,0.0003503343838023924,0.02247539059958565,0.0012986733452186798,1.553001231646064e-08,4.786370772133838e-09,6.36039798211226e-11,5.230007695802381e-08
